66.7		20.38591984
66.8		20.52326993
66.9		20.6475191
67		20.75958364
67.1		20.86031633
67.2		20.95051081
67.3		21.03090569
67.4		21.10218839
67.5		21.16499864
67.6		21.21993184
67.7		21.26754207
67.8		21.30834502
67.9		21.3428206
68		21.37141544
68.1		21.3945452
68.2		21.41259672
68.3		21.42592999
68.4		21.43488004
68.5		21.43975867
68.6		21.44085603
68.7		21.43844217
68.8		21.43276837
68.9		21.42406851
69		21.41256022
69.1		21.39844602
69.2		21.3819144
69.3		21.36314076
69.4		21.3422883
69.5		21.31950893
69.6		21.29494399
69.7		21.26872501
69.8		21.24097438
69.9		21.211806
70		21.18132585
70.1		21.14963254
70.2		21.11681785
70.3		21.08296717
70.4		21.04815994
70.5		21.01247009
70.6		20.97596641
70.7		20.93871289
70.8		20.9007691
70.9		20.86219042
71		20.82302841
71.1		20.78333102
71.2		20.74314286
71.3		20.70250544
71.4		20.66145736
71.5		20.62003456
71.6		20.57827043
71.7		20.53619605
71.8		20.49384033
71.9		20.45123016
72		20.40839054
72.1		20.40693073
72.2		20.44389396
72.3		20.51652861
72.4		20.62227397
72.5		20.75874703
72.6		20.92373014
72.7		21.07357356
72.8		21.20933517
72.9		21.33199953
73		21.44248292
73.1		21.54163811
73.2		21.63025874
73.3		21.7090834
73.4		21.77879951
73.5		21.84004679
73.6		21.89342063
73.7		21.9394751
73.8		21.97872588
73.9		22.01165288
74		22.03870272
74.1		22.06029105
74.2		22.07680469
74.3		22.08860364
74.4		22.09602292
74.5		22.09937431
74.6		22.09894796
74.7		22.0950139
74.8		22.08782343
74.9		22.07761039
75		22.06459241
75.1		22.04897202
75.2		22.03093769
75.3		22.0106648
75.4		21.98831656
75.5		21.96404487
75.6		21.93799105
75.7		21.91028663
75.8		21.88105399
75.9		21.85040703
76		21.8184517
76.1		21.78528664
76.2		21.75100359
76.3		21.71568794
76.4		21.67941912
76.5		21.64227106
76.6		21.60431254
76.7		21.56560755
76.8		21.52621563
76.9		21.48619217
77		21.44558871
77.1		21.40445321
77.2		21.36283025
77.3		21.32076136
77.4		21.27828511
77.5		21.23543743
77.6		21.19225172
77.7		21.14875905
77.8		21.10498831
77.9		21.06096638
78		21.01671827
78.1		21.01385322
78.2		21.04941446
78.3		21.12065036
78.4		21.22500021
78.5		21.36008097
78.6		21.523675
78.7		21.67213254
78.8		21.80651148
78.9		21.92779636
79		22.03690347
79.1		22.13468554
79.2		22.22193623
79.3		22.29939412
79.4		22.36774661
79.5		22.42763342
79.6		22.47964993
79.7		22.52435022
79.8		22.56224994
79.9		22.593829
80		22.61953401
80.1		22.63978062
80.2		22.65495564
80.3		22.66541906
80.4		22.67150589
80.5		22.67352791
80.6		22.67177527
80.7		22.66651799
80.8		22.65800734
80.9		22.64647717
81		22.63214511
81.1		22.61521367
81.2		22.59587132
81.3		22.57429344
81.4		22.55064322
81.5		22.52507255
81.6		22.49772276
81.7		22.46872536
81.8		22.43820273
81.9		22.40626875
82		22.37302938
82.1		22.33858325
82.2		22.30302208
82.3		22.26643126
82.4		22.22889023
82.5		22.19047289
82.6		22.15124803
82.7		22.11127962
82.8		22.07062719
82.9		22.02934614
83		21.987488
83.1		21.94510071
83.2		21.90222886
83.3		21.85891395
83.4		21.81519457
83.5		21.77110663
83.6		21.72668352
83.7		21.68195631
83.8		21.63695389
83.9		21.59170312
84		21.54622901
84.1		21.54214079
84.2		21.57648169
84.3		21.64650006
84.4		21.74963519
84.5		21.88350405
84.6		22.04588897
84.7		22.1931402
84.8		22.32631561
84.9		22.44639974
85		22.55430887
85.1		22.65089575
85.2		22.73695398
85.3		22.81322218
85.4		22.88038773
85.5		22.93909034
85.6		22.98992539
85.7		23.03344694
85.8		23.07017065
85.9		23.10057641
86		23.12511083
86.1		23.14418956
86.2		23.1581994
86.3		23.16750032
86.4		23.17242735
86.5		23.17329224
86.6		23.17038514
86.7		23.16397607
86.8		23.15431629
86.9		23.14163965
87		23.12616377
87.1		23.10809115
87.2		23.08761025
87.3		23.06489644
87.4		23.04011294
87.5		23.01341159
87.6		22.98493374
87.7		22.95481088
87.8		22.92316539
87.9		22.89011114
88		22.85575411
88.1		22.82019287
88.2		22.78351919
88.3		22.74581842
88.4		22.70717001
88.5		22.66764785
88.6		22.6273207
88.7		22.58625256
88.8		22.54450295
88.9		22.50212725
89		22.45917698
89.1		22.41570009
89.2		22.37174116
89.3		22.32734167
89.4		22.28254023
89.5		22.23737272
89.6		22.19187254
89.7		22.14607074
89.8		22.09999621
89.9		22.05367582
90		22.00713455
90.1		22.00198164
90.2		22.0352603
90.3		22.1042189
90.4		22.2062967
90.5		22.33911066
90.6		22.50044313
90.7		22.64664434
90.8		22.77877216
90.9		22.89781112
91		23.00467749
91.1		23.10022401
91.2		23.1852443
91.3		23.26047695
91.4		23.32660934
91.5		23.38428118
91.6		23.43408783
91.7		23.47658337
91.8		23.51228343
91.9		23.54166791
92		23.56518341
92.1		23.58324557
92.2		23.59624119
92.3		23.60453024
92.4		23.60844773
92.5		23.60830541
92.6		23.60439343
92.7		23.5969818
92.8		23.58632178
92.9		23.57264721
93		23.55617569
93.1		23.53710975
93.2		23.51563781
93.3		23.49193527
93.4		23.4661653
93.5		23.43847978
93.6		23.40902001
93.7		23.37791751
93.8		23.34529465
93.9		23.31126529
94		23.27593538
94.1		23.23940353
94.2		23.20176147
94.3		23.16309457
94.4		23.12348224
94.5		23.0829984
94.6		23.0417118
94.7		22.99968641
94.8		22.95698177
94.9		22.91365324
95		22.86975235
95.1		22.82532702
95.2		22.78042185
95.3		22.73507832
95.4		22.689335
95.5		22.6432278
95.6		22.59679009
95.7		22.55005293
95.8		22.5030452
95.9		22.45579377
96		22.40832361
96.1		22.40224395
96.2		22.43459801
96.3		22.50263413
96.4		22.60379159
96.5		22.73568735
96.6		22.89610372
96.7		23.04139096
96.8		23.17260691
96.9		23.29073611
97		23.39669483
97.1		23.49133579
97.2		23.57545261
97.3		23.64978387
97.4		23.71501696
97.5		23.77179158
97.6		23.82070309
97.7		23.86230554
97.8		23.89711459
97.9		23.92561011
98		23.9482387
98.1		23.96541601
98.2		23.97752881
98.3		23.98493708
98.4		23.98797583
98.5		23.98695681
98.6		23.98217015
98.7		23.97388585
98.8		23.96235518
98.9		23.94781197
99		23.93047382
99.1		23.91054325
99.2		23.88820868
99.3		23.8636455
99.4		23.83701688
99.5		23.80847469
99.6		23.77816024
99.7		23.74620502
99.8		23.71273142
99.9		23.67785327
100		23.64167655
100.1		23.60429984
100.2		23.56581487
100.3		23.526307
100.4		23.48585565
100.5		23.44453473
100.6		23.40241298
100.7		23.35955437
100.8		23.31601844
100.9		23.27186053
101		23.22713218
101.1		23.18188131
101.2		23.1361525
101.3		23.08998723
101.4		23.04342407
101.5		22.99649892
101.6		22.94924516
101.7		22.90169383
101.8		22.85387381
101.9		22.80581196
102		22.75753326
102.1		22.75064692
102.2		22.78219617
102.3		22.84942934
102.4		22.94978571
102.5		23.08088222
102.6		23.24050119
102.7		23.38499287
102.8		23.5154151
102.9		23.63275242
103		23.73792107
103.1		23.8317738
103.2		23.91510421
103.3		23.98865088
103.4		24.05310119
103.5		24.10909483
103.6		24.15722717
103.7		24.19805225
103.8		24.23208572
103.9		24.25980746
104		24.28166406
104.1		24.29807115
104.2		24.30941552
104.3		24.31605713
104.4		24.31833099
104.5		24.31654885
104.6		24.31100083
104.7		24.30195693
104.8		24.28966842
104.9		24.27436911
105		24.25627662
105.1		24.23559344
105.2		24.21250801
105.3		24.1871957
105.4		24.15981968
105.5		24.13053181
105.6		24.09947341
105.7		24.06677596
105.8		24.03256183
105.9		23.99694488
106		23.96003106
106.1		23.92191895
106.2		23.88270028
106.3		23.8424604
106.4		23.80127874
106.5		23.75922919
106.6		23.7163805
106.7		23.67279663
106.8		23.6285371
106.9		23.58365728
107		23.53820868
107.1		23.49223922
107.2		23.44579348
107.3		23.39891294
107.4		23.35163616
107.5		23.30399904
107.6		23.25603495
107.7		23.20777494
107.8		23.15924787
107.9		23.11048061
108		23.06149812
108.1		23.05390963
108.2		23.08475834
108.3		23.1512926
108.4		23.25095166
108.5		23.38135247
108.6		23.54027736
108.7		23.68407655
108.8		23.8138079
108.9		23.93045593
109		24.03493689
109.1		24.12810351
109.2		24.2107494
109.3		24.28361313
109.4		24.34738207
109.5		24.40269593
109.6		24.45015005
109.7		24.49029848
109.8		24.52365686
109.9		24.55070507
110		24.57188969
110.1		24.58762636
110.2		24.59830186
110.3		24.60427615
110.4		24.60588422
110.5		24.60343783
110.6		24.5972271
110.7		24.58752202
110.8		24.57457385
110.9		24.55861641
111		24.53986731
111.1		24.51852904
111.2		24.49479003
111.3		24.46882564
111.4		24.44079905
111.5		24.41086212
111.6		24.37915616
111.7		24.34581264
111.8		24.31095394
111.9		24.27469391
112		24.23713848
112.1		24.19838625
112.2		24.15852894
112.3		24.1176519
112.4		24.07583455
112.5		24.03315077
112.6		23.98966932
112.7		23.94545416
112.8		23.90056479
112.9		23.85505658
113		23.80898105
113.1		23.76238611
113.2		23.71531633
113.3		23.66781319
113.4		23.61991525
113.5		23.57165841
113.6		23.52307603
113.7		23.47419915
113.8		23.42505664
113.9		23.37567536
114		23.32608027
114.1		23.3178806
114.2		23.34811954
114.3		23.41404543
114.4		23.51309753
114.5		23.64289278
114.6		23.80121352
114.7		23.94440994
114.8		24.07353993
114.9		24.18958797
115		24.29347034
115.1		24.38603975
115.2		24.4680898
115.3		24.54035908
115.4		24.60353494
115.5		24.65825708
115.6		24.70512085
115.7		24.7446803
115.8		24.77745106
115.9		24.803913
116		24.82451272
116.1		24.83966583
116.2		24.84975911
116.3		24.85515254
116.4		24.85618108
116.5		24.85315651
116.6		24.84636892
116.7		24.83608833
116.8		24.82256597
116.9		24.80603567
117		24.78671503
117.1		24.76480654
117.2		24.74049863
117.3		24.71396665
117.4		24.68537379
117.5		24.6548719
117.6		24.62260227
117.7		24.58869639
117.8		24.55327663
117.9		24.51645683
118		24.47834293
118.1		24.43903352
118.2		24.39862031
118.3		24.35718866
118.4		24.31481798
118.5		24.27158215
118.6		24.22754992
118.7		24.18278525
118.8		24.13734765
118.9		24.09129248
119		24.04467124
119.1		23.99753185
119.2		23.94991889
119.3		23.90187381
119.4		23.8534352
119.5		23.80463892
119.6		23.75551836
119.7		23.70610454
119.8		23.65642633
119.9		23.60651059
120		23.55638227
120.1		23.5060646
